s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 8.3210062E+001, 9.0505711E+001, 2.1922632E-003, 3.7104256E-001, 4.5461541E+002, 1.9030503E+001, 1.5067700E+003,-5.6603161E+002, 7.5693037E+000, 3.6271341E+002
 8.3411581E+001, 9.2826367E+001, 2.2388854E-003, 3.1696518E-001, 4.4181398E+002, 1.9668447E+001, 1.4780973E+003,-5.5020669E+002, 8.1479209E+000, 3.6426738E+002
 8.3620656E+001, 9.1153123E+001, 2.3288873E-003, 1.5734767E-001, 3.9808777E+002, 1.9286829E+001, 1.3926481E+003,-4.2887188E+002, 7.8319911E+000, 3.6432266E+002
 8.3814617E+001, 8.2722031E+001, 2.1954370E-003,-2.5646279E-001, 2.9432270E+002, 1.6833700E+001, 1.2441641E+003,-1.8396824E+002, 6.1750413E+000, 3.5846096E+002
 8.4024075E+001, 6.9406614E+001, 1.7520276E-003,-9.1355967E-001, 1.8705422E+002, 1.3367439E+001, 8.2523458E+002,-4.3725744E+001, 3.9351608E+000, 3.4678662E+002
 8.4221319E+001, 6.6525425E+001, 1.3079535E-003,-2.3734665E-001, 3.1373808E+002, 1.2473634E+001, 1.0011428E+003,-2.4956554E+002, 3.4390434E+000, 3.3853867E+002
 8.4410964E+001, 8.9195921E+001, 1.2824653E-003, 7.6323822E-001, 5.2079541E+002, 1.8920958E+001, 1.6209827E+003,-9.4279425E+002, 7.7791803E+000, 3.5132588E+002
 8.4619812E+001, 1.0955074E+002, 2.2001444E-003, 4.0784241E-001, 4.5738911E+002, 2.4076499E+001, 1.6830569E+003,-5.8557738E+002, 1.1452377E+001, 3.7232110E+002
 8.4817144E+001, 9.9653626E+001, 2.8333022E-003, 1.9472822E-001, 4.1425632E+002, 2.0910442E+001, 1.4770903E+003,-4.4309232E+002, 8.8114383E+000, 3.7128265E+002
 8.5007971E+001, 8.0617420E+001, 2.2919621E-003,-2.7916474E-001, 2.9044057E+002, 1.5936763E+001, 1.1231566E+003,-1.5376793E+002, 5.4527600E+000, 3.5823592E+002
 8.5222651E+001, 6.2491111E+001, 1.6382980E-003,-2.9259665E-001, 2.7569109E+002, 1.1744478E+001, 9.6389911E+002,-1.6039031E+002, 2.6055002E+000, 3.4252776E+002
 8.5413478E+001, 6.0320639E+001, 1.2092660E-003,-1.8465319E-001, 2.8420138E+002, 1.1342729E+001, 8.6921622E+002,-1.8796247E+002, 2.7001158E+000, 3.3553989E+002
 8.5605020E+001, 6.1648609E+001, 1.0585290E-003,-2.0738719E-001, 2.7823541E+002, 1.1741096E+001, 8.0760704E+002,-1.9061269E+002, 3.1117772E+000, 3.3464571E+002
 8.5818603E+001, 6.2280989E+001, 9.8487341E-004,-2.4314746E-001, 2.7307372E+002, 1.1841331E+001, 8.2497299E+002,-1.9227279E+002, 3.1991501E+000, 3.3436272E+002
 8.6015446E+001, 6.3658020E+001, 9.3982656E-004,-1.9206060E-001, 2.8403438E+002, 1.2208756E+001, 8.4318533E+002,-2.2208498E+002, 3.5033251E+000, 3.3470208E+002
 8.6224988E+001, 6.4468983E+001, 9.2756683E-004,-1.9529678E-001, 2.8352716E+002, 1.2457479E+001, 8.4621545E+002,-2.1654877E+002, 3.6929311E+000, 3.3558338E+002
 8.6434530E+001, 6.5642003E+001, 9.3063980E-004,-2.1458676E-001, 2.8068505E+002, 1.2641107E+001, 8.4991838E+002,-2.0388327E+002, 3.8050137E+000, 3.3649848E+002
 8.6609149E+001, 6.5877013E+001, 9.3724507E-004,-1.5782848E-001, 2.9960597E+002, 1.2758684E+001, 9.0785218E+002,-2.3157412E+002, 3.8263316E+000, 3.3685313E+002
 8.6811602E+001, 6.7804834E+001, 9.4790249E-004,-6.8839015E-003, 3.4057259E+002, 1.3364053E+001, 1.0260201E+003,-3.2134341E+002, 4.1560506E+000, 3.3816338E+002
 8.7031259E+001, 7.5727615E+001, 1.0250177E-003, 2.3669614E-001, 4.0440887E+002, 1.5649572E+001, 1.2291150E+003,-5.2869528E+002, 5.7167532E+000, 3.4391826E+002
 8.7209164E+001, 8.9341668E+001, 1.2997362E-003, 4.0386557E-001, 4.5365200E+002, 1.9085410E+001, 1.4552568E+003,-7.1289186E+002, 8.0784419E+000, 3.5510309E+002
 8.7404618E+001, 1.0794429E+002, 1.8976832E-003, 5.4192880E-001, 5.0091577E+002, 2.3387906E+001, 1.6652535E+003,-8.7038402E+002, 1.1110707E+001, 3.6836410E+002
 8.7600071E+001, 1.2095302E+002, 2.9308805E-003, 5.7575592E-001, 5.1510999E+002, 2.6541189E+001, 1.8044648E+003,-8.2243973E+002, 1.3122650E+001, 3.8089995E+002
 8.7817158E+001, 1.1583467E+002, 3.5210451E-003, 2.9722871E-001, 4.4558747E+002, 2.4835440E+001, 1.7166740E+003,-4.5985606E+002, 1.1707091E+001, 3.8062058E+002
 8.8015376E+001, 9.6186274E+001, 3.0176624E-003, 1.1555251E-001, 3.9550803E+002, 1.9543497E+001, 1.5760449E+003,-3.0315796E+002, 7.7631186E+000, 3.6855809E+002
 8.8221318E+001, 8.4337541E+001, 2.2993270E-003, 2.3597034E-001, 4.1947570E+002, 1.7136026E+001, 1.6249553E+003,-3.8144842E+002, 6.1397852E+000, 3.5891606E+002
 8.8414553E+001, 8.6529982E+001, 2.0465788E-003, 3.5650071E-001, 4.4906161E+002, 1.7912695E+001, 1.7059010E+003,-4.8223878E+002, 6.8640759E+000, 3.5820141E+002
 8.8621927E+001, 9.2211158E+001, 2.1461118E-003, 3.9963017E-001, 4.6503351E+002, 1.9341280E+001, 1.6352362E+003,-5.3336228E+002, 7.9459419E+000, 3.6238340E+002
 8.8803379E+001, 9.3578546E+001, 2.3308229E-003, 3.4687591E-001, 4.5543240E+002, 1.9645935E+001, 1.5602316E+003,-4.8232095E+002, 8.1364295E+000, 3.6456837E+002
 8.9010753E+001, 8.9845109E+001, 2.3555466E-003, 2.6296091E-001, 4.2903671E+002, 1.8641872E+001, 1.5010427E+003,-3.9138709E+002, 7.3226369E+000, 3.6297872E+002
 8.9218127E+001, 8.5743434E+001, 2.1808489E-003, 2.7462050E-001, 4.2996190E+002, 1.7660891E+001, 1.4458958E+003,-3.9438607E+002, 6.6250575E+000, 3.5955634E+002
 8.9425501E+001, 8.3098463E+001, 2.0374934E-003, 2.4863497E-001, 4.1789818E+002, 1.7035553E+001, 1.2642375E+003,-3.5560006E+002, 6.1995448E+000, 3.5722945E+002
 8.9606953E+001, 7.9746311E+001, 1.9114861E-003, 2.2415095E-001, 4.1286191E+002, 1.6218305E+001, 1.2828908E+003,-3.5558904E+002, 5.6294584E+000, 3.5472528E+002
 8.9814327E+001, 7.7336593E+001, 1.7758884E-003, 1.6503910E-001, 3.8951854E+002, 1.5726638E+001, 1.2049272E+003,-3.0510220E+002, 5.3255299E+000, 3.5244026E+002
 9.0021701E+001, 7.2907370E+001, 1.6365820E-003,-2.1027579E-002, 3.4561041E+002, 1.4587585E+001, 1.0711609E+003,-2.2272517E+002, 4.5868351E+000, 3.4905641E+002
 9.0210929E+001, 6.9097193E+001, 1.4603470E-003, 7.3654414E-002, 3.6405536E+002, 1.3595448E+001, 9.2543192E+002,-2.8451989E+002, 3.9826827E+000, 3.4488907E+002
 9.0410527E+001, 6.7954057E+001, 1.3294784E-003,-1.0845899E-001, 3.1537085E+002, 1.3381541E+001, 9.1722054E+002,-1.8926798E+002, 3.9134529E+000, 3.4261591E+002
 9.0610124E+001, 6.4729822E+001, 1.2186731E-003,-4.7130360E-002, 3.3154865E+002, 1.2634188E+001, 9.5165144E+002,-2.4447214E+002, 3.4137943E+000, 3.4010360E+002
 9.0812204E+001, 6.6126490E+001, 1.1256611E-003,-1.1876921E-002, 3.3517305E+002, 1.2963096E+001, 9.5618179E+002,-2.6582702E+002, 3.8129795E+000, 3.3916648E+002
 9.1010150E+001, 6.7987776E+001, 1.1119546E-003,-1.3939458E-001, 3.0473889E+002, 1.3342235E+001, 9.5485106E+002,-2.0470066E+002, 4.1144591E+000, 3.4043625E+002
 9.1209473E+001, 6.6482860E+001, 1.0986456E-003,-8.4147358E-002, 3.1946483E+002, 1.2940010E+001, 9.8008208E+002,-2.4605973E+002, 3.7855894E+000, 3.3959900E+002
 9.1405328E+001, 6.7996525E+001, 1.0718458E-003,-5.8544239E-002, 3.2359559E+002, 1.3313424E+001, 9.8553434E+002,-2.6084498E+002, 4.1253379E+000, 3.3979232E+002
 9.1601183E+001, 6.8810256E+001, 1.0871413E-003,-1.0131913E-001, 3.1553117E+002, 1.3541042E+001, 9.8859269E+002,-2.4070993E+002, 4.2443473E+000, 3.4089103E+002
 9.1825016E+001, 6.7861456E+001, 1.0953346E-003,-8.4397282E-002, 3.1876313E+002, 1.3286215E+001, 9.9100941E+002,-2.5427422E+002, 4.0596532E+000, 3.4069160E+002
 9.2029265E+001, 6.7399720E+001, 1.0822046E-003,-1.2675232E-001, 3.0848071E+002, 1.3243295E+001, 9.8534647E+002,-2.3202992E+002, 4.0077383E+000, 3.4009740E+002
 9.2213928E+001, 6.6876169E+001, 1.0646378E-003,-1.0695998E-001, 3.1440568E+002, 1.3106200E+001, 9.9937083E+002,-2.5027219E+002, 3.9279718E+000, 3.3958735E+002
 9.2429368E+001, 6.7897233E+001, 1.0554699E-003,-4.7759613E-002, 3.2846940E+002, 1.3429464E+001, 1.0422324E+003,-2.8403244E+002, 4.1509508E+000, 3.3997732E+002
 9.2614031E+001, 7.0856958E+001, 1.0779034E-003, 3.5441084E-002, 3.5314868E+002, 1.4217307E+001, 1.1236083E+003,-3.4656279E+002, 4.7007466E+000, 3.4193915E+002
 9.2829471E+001, 7.5433142E+001, 1.1696935E-003, 1.3480043E-001, 3.8055002E+002, 1.5450716E+001, 1.2175438E+003,-4.1987327E+002, 5.5027936E+000, 3.4607043E+002
 9.3014134E+001, 8.1844617E+001, 1.3370569E-003, 2.3427562E-001, 4.1197451E+002, 1.6983713E+001, 1.3456495E+003,-5.2149539E+002, 6.5570478E+000, 3.5117236E+002
 9.3229574E+001, 8.8730319E+001, 1.6247580E-003, 2.6584092E-001, 4.2189964E+002, 1.8738530E+001, 1.4391716E+003,-5.3730070E+002, 7.7172573E+000, 3.5801733E+002
 9.3414237E+001, 9.2434984E+001, 1.9534047E-003, 2.3479768E-001, 4.1795966E+002, 1.9522024E+001, 1.4719882E+003,-4.9350172E+002, 8.1687942E+000, 3.6211729E+002
 9.3616419E+001, 9.2064178E+001, 2.1469172E-003, 2.7313568E-001, 4.3122313E+002, 1.9362646E+001, 1.5269940E+003,-5.3470757E+002, 7.9439545E+000, 3.6301761E+002
 9.3808657E+001, 9.2292373E+001, 2.2253342E-003, 2.7235996E-001, 4.2843289E+002, 1.9416243E+001, 1.5196935E+003,-5.1112622E+002, 7.9666359E+000, 3.6316177E+002
 9.4000895E+001, 9.1014652E+001, 2.2727315E-003, 1.9758324E-001, 4.0839154E+002, 1.9023135E+001, 1.4658801E+003,-4.2553186E+002, 7.6718640E+000, 3.6280781E+002
 9.4220595E+001, 8.5182895E+001, 2.1784561E-003, 1.2466175E-001, 3.8934118E+002, 1.7528997E+001, 1.3822439E+003,-3.7047164E+002, 6.5968121E+000, 3.5955441E+002
 9.4400682E+001, 8.1495566E+001, 1.9628243E-003,-5.2662429E-003, 3.5153119E+002, 1.6062464E+001, 1.2305142E+003,-2.7262137E+002, 5.6717320E+000, 3.5463309E+002
 9.4620504E+001, 8.3013743E+001, 1.7471299E-003, 2.1913592E-002, 3.5863478E+002, 1.5820779E+001, 1.3061784E+003,-3.0646424E+002, 5.6402225E+000, 3.5197801E+002
 9.4815901E+001, 7.9360027E+001, 1.6915972E-003,-1.1001915E-001, 3.2266131E+002, 1.5303249E+001, 1.1247946E+003,-2.1451906E+002, 5.3087721E+000, 3.5116035E+002
 9.5001528E+001, 7.1962920E+001, 1.5560840E-003,-1.1716459E-001, 3.1552115E+002, 1.3850034E+001, 1.0525074E+003,-2.0371748E+002, 4.2564655E+000, 3.4723269E+002
 9.5216465E+001, 6.6910378E+001, 1.3599398E-003,-2.3455478E-001, 2.8033687E+002, 1.2662550E+001, 8.2248221E+002,-1.5132240E+002, 3.5202784E+000, 3.4176381E+002
 9.5420655E+001, 6.1483285E+001, 1.1696041E-003,-5.4312970E-001, 2.2254295E+002, 1.1448612E+001, 5.4458543E+002,-7.5270277E+001, 2.7130781E+000, 3.3602075E+002
 9.5628448E+001, 5.5733525E+001, 9.6825271E-004,-5.7293277E-001, 2.1611746E+002, 1.0159859E+001, 5.9943771E+002,-7.3443405E+001, 1.8865371E+000, 3.2931463E+002
 9.5803324E+001, 5.3563220E+001, 8.1409789E-004,-5.0997651E-001, 2.1954398E+002, 9.7185415E+000, 6.0203882E+002,-8.1026501E+001, 1.7110301E+000, 3.2478471E+002
 9.6021248E+001, 5.3485411E+001, 7.0479607E-004,-5.1011625E-001, 2.1734316E+002, 9.7752384E+000, 6.0464237E+002,-8.2582363E+001, 1.8774982E+000, 3.2264333E+002
 9.6226090E+001, 5.3812566E+001, 6.3406522E-004,-4.7108379E-001, 2.2240192E+002, 9.8967623E+000, 6.1446596E+002,-9.1432834E+001, 2.0307855E+000, 3.2173383E+002
 9.6416399E+001, 5.5157852E+001, 5.9095382E-004,-4.5926140E-001, 2.2368826E+002, 1.0174217E+001, 6.1861756E+002,-9.2577350E+001, 2.2830942E+000, 3.2180155E+002
 9.6619924E+001, 5.6358192E+001, 5.7122969E-004,-4.6005954E-001, 2.2423823E+002, 1.0434791E+001, 6.3259245E+002,-9.1893482E+001, 2.4899080E+000, 3.2244468E+002
 9.6823449E+001, 5.6832210E+001, 5.6145195E-004,-4.5898734E-001, 2.2480560E+002, 1.0494526E+001, 6.4525255E+002,-9.1024724E+001, 2.5195936E+000, 3.2287651E+002
 9.7026975E+001, 5.6950593E+001, 5.5330709E-004,-4.2590284E-001, 2.3068314E+002, 1.0511393E+001, 6.7503490E+002,-9.6745256E+001, 2.5299741E+000, 3.2294522E+002
 9.7201425E+001, 5.6905468E+001, 5.4820457E-004,-3.5890480E-001, 2.4177809E+002, 1.0529285E+001, 7.0985606E+002,-1.0965071E+002, 2.5367910E+000, 3.2315850E+002
 9.7407858E+001, 5.7108646E+001, 5.4716654E-004,-2.6813907E-001, 2.5813332E+002, 1.0611408E+001, 7.6709534E+002,-1.3624965E+002, 2.5997073E+000, 3.2374420E+002
 9.7631735E+001, 5.8567347E+001, 5.5462000E-004,-1.9006012E-001, 2.7519625E+002, 1.0974893E+001, 8.2249464E+002,-1.6561254E+002, 2.8725871E+000, 3.2497576E+002
 9.7823631E+001, 6.0939575E+001, 5.7785269E-004,-1.3012939E-001, 2.9563393E+002, 1.1655801E+001, 8.7932981E+002,-1.9532979E+002, 3.3107022E+000, 3.2755747E+002
 9.8015526E+001, 6.3733921E+001, 6.2363623E-004,-6.0588838E-003, 3.3071095E+002, 1.2409390E+001, 9.6797974E+002,-2.6283438E+002, 3.7311109E+000, 3.3076737E+002
 9.8213168E+001, 6.8210995E+001, 7.0181662E-004, 5.5350065E-002, 3.4973528E+002, 1.3575264E+001, 1.0624865E+003,-3.0946505E+002, 4.4792191E+000, 3.3526935E+002
 9.8405388E+001, 7.4121819E+001, 8.4436309E-004, 1.4803032E-001, 3.8025464E+002, 1.5116559E+001, 1.1941172E+003,-4.0040374E+002, 5.4398631E+000, 3.4155016E+002
 9.8600012E+001, 8.3177003E+001, 1.0757879E-003, 2.6271645E-001, 4.1770925E+002, 1.7248076E+001, 1.3253250E+003,-5.3013289E+002, 6.9015149E+000, 3.4939396E+002
 9.8811454E+001, 9.2414860E+001, 1.4925483E-003, 3.1265200E-001, 4.3720566E+002, 1.9522848E+001, 1.4291818E+003,-5.6556681E+002, 8.3617842E+000, 3.5888279E+002
 9.9022541E+001, 9.6566909E+001, 1.9721637E-003, 3.3064033E-001, 4.4561226E+002, 2.0403120E+001, 1.5087585E+003,-5.5916286E+002, 8.7813385E+000, 3.6420486E+002
 9.9211814E+001, 1.0216657E+002, 2.2794426E-003, 5.3172165E-001, 4.9834780E+002, 2.1861154E+001, 1.7425708E+003,-8.1282402E+002, 9.7231356E+000, 3.6739992E+002
 9.9414936E+001, 1.0913559E+002, 2.7856676E-003, 3.1357257E-001, 4.4125783E+002, 2.3335458E+001, 1.5935167E+003,-4.9660648E+002, 1.0831028E+001, 3.7332139E+002
 9.9602290E+001, 9.8656205E+001, 2.8926075E-003, 2.7670371E-001, 4.3961045E+002, 2.0757766E+001, 1.5966118E+003,-4.8355352E+002, 8.7458432E+000, 3.7007651E+002
 9.9818825E+001, 8.7598066E+001, 2.4204928E-003, 1.5417227E-001, 3.9759889E+002, 1.7925199E+001, 1.4132000E+003,-3.3832534E+002, 6.8073620E+000, 3.6138169E+002
 1.0000610E+002, 8.0829785E+001, 2.0608686E-003,-2.5485486E-002, 3.4794207E+002, 1.5803699E+001, 1.2335913E+003,-2.0918747E+002, 5.4131519E+000, 3.5536827E+002
 1.0021886E+002, 7.4834917E+001, 1.7203034E-003,-1.6823552E-001, 3.0454273E+002, 1.4113504E+001, 1.0678700E+003,-1.5224713E+002, 4.3949886E+000, 3.4860498E+002
 1.0042424E+002, 6.6377930E+001, 1.4419721E-003,-1.6390692E-002, 3.4467817E+002, 1.2661010E+001, 1.1097813E+003,-2.3787228E+002, 3.3370395E+000, 3.4266531E+002
 1.0060812E+002, 6.8827241E+001, 1.2692732E-003, 3.0431829E-002, 3.4615757E+002, 1.3387170E+001, 1.0161341E+003,-2.4943506E+002, 4.0064896E+000, 3.4155868E+002
 1.0081828E+002, 6.8016764E+001, 1.2235335E-003,-1.7199761E-001, 3.0168024E+002, 1.3259386E+001, 9.2262006E+002,-1.7087711E+002, 3.9443742E+000, 3.4167510E+002
 1.0100216E+002, 6.4433917E+001, 1.1522411E-003,-3.0522516E-002, 3.3231982E+002, 1.2378090E+001, 9.8558946E+002,-2.3949470E+002, 3.3137867E+000, 3.3913918E+002
 1.0122808E+002, 6.6055144E+001, 1.0768471E-003,-9.0547770E-002, 3.1389406E+002, 1.2826217E+001, 9.5387522E+002,-2.0266344E+002, 3.7553277E+000, 3.3842856E+002
 1.0141957E+002, 6.6562281E+001, 1.0605266E-003,-4.1376795E-002, 3.3085118E+002, 1.3002229E+001, 1.0081561E+003,-2.4686536E+002, 3.8327710E+000, 3.3917964E+002
 1.0162452E+002, 6.8430033E+001, 1.0637866E-003, 1.1813767E-002, 3.4201895E+002, 1.3544232E+001, 9.6218318E+002,-2.7284373E+002, 4.1949579E+000, 3.4026931E+002
 1.0181935E+002, 6.9459093E+001, 1.1013475E-003,-4.2637451E-002, 3.3165686E+002, 1.3716930E+001, 9.4881395E+002,-2.4321315E+002, 4.3245181E+000, 3.4178006E+002
 1.0201418E+002, 6.7861248E+001, 1.1201474E-003,-7.4983890E-002, 3.1982819E+002, 1.3279556E+001, 9.6719849E+002,-2.1685875E+002, 3.9707039E+000, 3.4134063E+002
 1.0220901E+002, 6.5552918E+001, 1.0827887E-003,-1.8616677E-001, 2.9079388E+002, 1.2640740E+001, 8.8227431E+002,-1.7152148E+002, 3.6179456E+000, 3.3901987E+002
 1.0240384E+002, 6.2862235E+001, 1.0222414E-003,-1.3932389E-001, 3.0192276E+002, 1.1971501E+001, 8.7607969E+002,-1.8801058E+002, 3.1357735E+000, 3.3665045E+002
 1.0262651E+002, 6.3328958E+001, 9.5671064E-004,-7.3163978E-002, 3.1595927E+002, 1.2184481E+001, 9.3320738E+002,-2.2273997E+002, 3.3164200E+000, 3.3545689E+002
 1.0280471E+002, 6.4777845E+001, 9.3713416E-004,-1.2870460E-001, 3.0239581E+002, 1.2543754E+001, 9.3043515E+002,-2.0287138E+002, 3.6436377E+000, 3.3619539E+002
 1.0302164E+002, 6.4745593E+001, 9.4156654E-004,-1.1512831E-001, 3.0934757E+002, 1.2580610E+001, 9.6051364E+002,-2.2365201E+002, 3.6066678E+000, 3.3667050E+002
 1.0321145E+002, 6.6947813E+001, 9.4689124E-004,-2.9077910E-002, 3.3006723E+002, 1.3101449E+001, 1.0079876E+003,-2.8083767E+002, 4.0393254E+000, 3.3764415E+002
 1.0341585E+002, 7.0293976E+001, 1.0009576E-003,-5.9130585E-002, 3.2525503E+002, 1.3905858E+001, 1.0173935E+003,-2.6248353E+002, 4.5997498E+000, 3.4077528E+002
 1.0362449E+002, 7.2148653E+001, 1.0884014E-003,-6.1107481E-003, 3.4280296E+002, 1.4310755E+001, 1.0878282E+003,-2.9911534E+002, 4.7793769E+000, 3.4316069E+002
 1.0382763E+002, 7.4942916E+001, 1.1717851E-003, 7.3558432E-002, 3.6538396E+002, 1.5001013E+001, 1.1604357E+003,-3.5421489E+002, 5.2146020E+000, 3.4552595E+002
 1.0402407E+002, 8.0104622E+001, 1.3000515E-003, 1.5987661E-001, 3.9169862E+002, 1.6371487E+001, 1.2736227E+003,-4.3109672E+002, 6.1507422E+000, 3.4963837E+002
 1.0420380E+002, 8.5600097E+001, 1.5203555E-003, 2.1616213E-001, 4.0782156E+002, 1.7688793E+001, 1.3556239E+003,-4.5625012E+002, 6.9917168E+000, 3.5480518E+002
 1.0440921E+002, 8.7746425E+001, 1.7683153E-003, 1.6066051E-001, 3.9712377E+002, 1.8018757E+001, 1.3541340E+003,-3.7798042E+002, 7.1497583E+000, 3.5798589E+002
 1.0461462E+002, 8.3712341E+001, 1.8582772E-003, 1.1321138E-001, 3.8486017E+002, 1.6968011E+001, 1.3258953E+003,-3.1607691E+002, 6.2941274E+000, 3.5655563E+002
 1.0482002E+002, 8.0593035E+001, 1.7765624E-003, 2.3409161E-001, 4.1507174E+002, 1.6416605E+001, 1.3867989E+003,-3.9869997E+002, 5.8298194E+000, 3.5410011E+002
 1.0500247E+002, 8.3558476E+001, 1.7647417E-003, 2.4344449E-001, 4.1483883E+002, 1.7109460E+001, 1.4313773E+003,-4.0606101E+002, 6.4158589E+000, 3.5508117E+002
 1.0520773E+002, 8.4679753E+001, 1.8539956E-003, 2.2270242E-001, 4.1255790E+002, 1.7429529E+001, 1.4336907E+003,-4.0447509E+002, 6.5966610E+000, 3.5677865E+002
 1.0542027E+002, 9.1109810E+001, 1.9271623E-003, 2.5570430E-001, 4.2380429E+002, 1.8693373E+001, 1.5569328E+003,-4.6953005E+002, 7.6413152E+000, 3.5861567E+002
 1.0562140E+002, 1.0322126E+002, 2.3186793E-003, 2.6560660E-001, 4.2878184E+002, 2.1303723E+001, 1.3933631E+003,-4.8543703E+002, 9.5696259E+000, 3.6697492E+002
 1.0580017E+002, 9.0938606E+001, 2.4973515E-003, 5.9287871E-002, 3.8041669E+002, 1.8364017E+001, 1.2277649E+003,-3.0258028E+002, 7.2014143E+000, 3.6328219E+002
 1.0601247E+002, 7.7286202E+001, 2.0350565E-003, 1.1448970E-001, 3.8296324E+002, 1.5372661E+001, 1.2058159E+003,-3.2191288E+002, 4.9984133E+000, 3.5384612E+002
 1.0620912E+002, 7.4538744E+001, 1.7243435E-003, 4.0930149E-002, 3.5963971E+002, 1.4855470E+001, 1.1254366E+003,-2.7645264E+002, 4.8140969E+000, 3.5005382E+002
 1.0641560E+002, 7.1199158E+001, 1.5595755E-003, 2.9098834E-002, 3.5451239E+002, 1.4171744E+001, 1.1204710E+003,-2.7779829E+002, 4.3448678E+000, 3.4710433E+002
 1.0660488E+002, 6.9976882E+001, 1.4302477E-003, 2.0542712E-002, 3.5008865E+002, 1.3928587E+001, 1.1004617E+003,-2.7236854E+002, 4.2472245E+000, 3.4521097E+002
 1.0682120E+002, 6.9437278E+001, 1.3474236E-003,-6.9825697E-004, 3.4376154E+002, 1.3804342E+001, 1.0678512E+003,-2.6585762E+002, 4.2364534E+000, 3.4424945E+002
 1.0701047E+002, 6.8582344E+001, 1.2920877E-003,-3.8889759E-002, 3.3252113E+002, 1.3561876E+001, 1.0432844E+003,-2.4355175E+002, 4.0961397E+000, 3.4331991E+002
 1.0722679E+002, 6.6299079E+001, 1.2286777E-003,-1.2035772E-001, 3.1007125E+002, 1.2946263E+001, 9.8662672E+002,-2.0332308E+002, 3.6936603E+000, 3.4133684E+002
 1.0741607E+002, 6.3550394E+001, 1.1374244E-003,-1.5418913E-001, 2.9638520E+002, 1.2188117E+001, 8.8845006E+002,-1.9074614E+002, 3.2532693E+000, 3.3840302E+002
 1.0760535E+002, 6.3933393E+001, 1.0521691E-003,-6.3845227E-002, 3.2196227E+002, 1.2362048E+001, 1.0965598E+003,-2.5225758E+002, 3.4295134E+000, 3.3704428E+002
 1.0782166E+002, 6.5468084E+001, 1.0214587E-003,-2.2676957E-001, 2.7638196E+002, 1.2536029E+001, 8.3182161E+002,-1.6664412E+002, 3.6565245E+000, 3.3745568E+002
 1.0802176E+002, 6.3302607E+001, 9.9437546E-004,-3.0640156E-001, 2.6218449E+002, 1.2031298E+001, 7.9589709E+002,-1.3958170E+002, 3.2550251E+000, 3.3618623E+002
 1.0820022E+002, 6.0324270E+001, 9.3411345E-004,-3.1191692E-001, 2.5827179E+002, 1.1280181E+001, 7.8198809E+002,-1.3286414E+002, 2.7204189E+000, 3.3310811E+002
 1.0840842E+002, 5.9592621E+001, 8.5799720E-004,-3.2716952E-001, 2.5333674E+002, 1.1124227E+001, 7.7902391E+002,-1.2779607E+002, 2.6953619E+000, 3.3092413E+002
 1.0861663E+002, 5.8621644E+001, 8.0036988E-004,-3.3814457E-001, 2.5054444E+002, 1.0970937E+001, 7.8492108E+002,-1.2738668E+002, 2.6216810E+000, 3.2961633E+002
 1.0881294E+002, 5.7634385E+001, 7.5492294E-004,-3.2718166E-001, 2.5130017E+002, 1.0739813E+001, 7.9653660E+002,-1.3418805E+002, 2.4765884E+000, 3.2826480E+002
 1.0900924E+002, 5.7462517E+001, 7.1462107E-004,-2.5792481E-001, 2.6516443E+002, 1.0763877E+001, 8.3313490E+002,-1.6240226E+002, 2.5566268E+000, 3.2741530E+002
 1.0920381E+002, 5.9695752E+001, 6.9614987E-004,-9.9259249E-002, 3.0420211E+002, 1.1393158E+001, 9.1348431E+002,-2.3228704E+002, 3.0336250E+000, 3.2881764E+002
 1.0941552E+002, 6.6967322E+001, 7.4016858E-004,-2.3189835E-002, 3.2677947E+002, 1.3127711E+001, 9.9789871E+002,-2.6735922E+002, 4.2967381E+000, 3.3413220E+002
 1.0962252E+002, 7.0228364E+001, 8.7117974E-004,-1.1392642E-001, 3.1149039E+002, 1.3886816E+001, 1.0392947E+003,-2.1687687E+002, 4.6215586E+000, 3.3961608E+002
 1.0980365E+002, 6.9065251E+001, 9.5996791E-004,-1.1286501E-002, 3.4029833E+002, 1.3551133E+001, 1.1112403E+003,-2.8477986E+002, 4.2363975E+000, 3.4018041E+002
 1.1001066E+002, 7.3029816E+001, 1.0230160E-003, 8.9223375E-002, 3.6646979E+002, 1.4619720E+001, 1.1809810E+003,-3.4774498E+002, 5.0375297E+000, 3.4268746E+002
 1.1021766E+002, 7.8442353E+001, 1.1853686E-003, 1.4582710E-001, 3.8571599E+002, 1.5978787E+001, 1.2827810E+003,-3.9650863E+002, 5.8816642E+000, 3.4801568E+002
 1.1042467E+002, 8.3566102E+001, 1.4182713E-003, 2.2861412E-001, 4.1038381E+002, 1.7313802E+001, 1.3998471E+003,-4.7477019E+002, 6.7209305E+000, 3.5323565E+002
 1.1060580E+002, 9.0672137E+001, 1.6917516E-003, 3.1290830E-001, 4.3847675E+002, 1.9004834E+001, 1.5050340E+003,-5.6494702E+002, 7.8912563E+000, 3.5850103E+002
 1.1081280E+002, 9.7977255E+001, 2.0947255E-003, 3.7913187E-001, 4.5529517E+002, 2.0801762E+001, 1.4873308E+003,-6.0346769E+002, 9.0860646E+000, 3.6496429E+002
